,STATE,STATEFP,COUNTYFP,COUNTYNAME,COUSUBFP,COUSUBNS,COUSUBNAME,CLASSFP,FUNCSTAT,PENN_DOT_MUNI_ID,POPULATION,BIKE_TO_WORK_EST,BIKE_TO_WORK_MARG,WALK_TO_WORK_EST,WALK_TO_WORK_MARG,DRIVE_SOLO_TO_WORK_EST,DRIVE_SOLO_TO_WORK_MARG,CARPOOL_TO_WORK_EST,CARPOOL_TO_WORK_MARG,PUBTRANS_TO_WORK_EST,PUBTRANS_TO_WORK_MARG,AUTOMOBILE_COUNT,BICYCLE_BY_AUTO_COUNT,BICYCLE_DEATH_BY_AUTO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,PED_BY_AUTO_COUNT,PED_DEATH_BY_AUTO_COUNT,PED_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,BICYCLE_SOLO_COUNT,BICYCLE_DEATH_SOLO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_SOLO_COUNT,PED_SOLO_COUNT,PED_DEATH_SOLO_COUNT,PED_SUSP_SERIOUS_INJ_SOLO_COUNT,TOTAL_BICYCLE_BY_AUTO_COUNT,TOTAL_PED_BY_AUTO_COUNT,TOTAL_BICYCLE_SOLO_COUNT,TOTAL_PED_SOLO_COUNT
864,PA,42,017,BUCKS COUNTY,79296,01216034,UPPER SOUTHAMPTON TOWNSHIP,T1,A,9225,15249,0,18,23,26,6324,478,357,146,299,138,7.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0
865,PA,42,017,BUCKS COUNTY,80952,01216035,WARMINSTER TOWNSHIP,T1,A,9226,33442,0,24,244,108,13978,879,747,196,530,168,32.0,8.0,0.0,0.0,24.0,1.0,6.0,5.0,0.0,1.0,20.0,3.0,3.0,0.0,7.0,1.0,6.0
866,PA,42,017,BUCKS COUNTY,53712,01214972,NEW HOPE BOROUGH,C5,F,9411,2606,0,11,34,37,758,202,96,65,38,37,5.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
867,PA,42,017,BUCKS COUNTY,53304,01216024,NEW BRITAIN TOWNSHIP,T1,A,9215,12197,0,18,60,38,5307,306,338,130,136,66,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
868,PA,42,017,BUCKS COUNTY,21760,01216016,EAST ROCKHILL TOWNSHIP,T1,A,9207,5800,0,16,103,86,2851,352,94,84,16,23,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
869,PA,42,017,BUCKS COUNTY,08768,01216012,BRISTOL TOWNSHIP,T1,A,9101,54309,0,27,253,129,22209,1014,2620,529,898,228,54.0,17.0,0.0,1.0,36.0,5.0,7.0,23.0,2.0,6.0,34.0,6.0,5.0,1.0,12.0,8.0,11.0
870,PA,42,017,BUCKS COUNTY,09816,01216013,BUCKINGHAM TOWNSHIP,T1,A,9204,20795,0,21,43,37,7280,466,529,191,118,51,5.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
871,PA,42,017,BUCKS COUNTY,12504,01214963,CHALFONT BOROUGH,C5,F,9402,4244,0,11,23,25,1844,278,137,136,28,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,PA,42,017,BUCKS COUNTY,19784,01214964,DOYLESTOWN BOROUGH,C5,F,9403,8275,0,16,276,107,3278,291,173,76,14,16,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0
873,PA,42,017,BUCKS COUNTY,20104,01214965,DUBLIN BOROUGH,C5,F,9404,2175,0,11,5,8,1071,233,38,25,0,11,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
874,PA,42,017,BUCKS COUNTY,51144,01214970,MORRISVILLE BOROUGH,C5,F,9409,9675,0,16,138,85,4177,420,157,95,287,260,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
875,PA,42,017,BUCKS COUNTY,34952,01216019,HILLTOWN TOWNSHIP,T1,A,9210,16260,0,18,127,136,6885,492,411,221,190,108,6.0,1.0,0.0,0.0,7.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0
876,PA,42,017,BUCKS COUNTY,36192,01214966,HULMEVILLE BOROUGH,C5,F,9405,912,0,11,4,4,356,88,26,20,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
877,PA,42,017,BUCKS COUNTY,37304,01214967,IVYLAND BOROUGH,C5,F,9406,1066,0,11,2,3,434,85,65,77,14,13,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
878,PA,42,017,BUCKS COUNTY,41416,01214969,LANGHORNE MANOR BOROUGH,C5,F,9408,1614,0,11,98,55,353,74,34,24,7,7,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,PA,42,017,BUCKS COUNTY,45112,01216021,LOWER SOUTHAMPTON TOWNSHIP,T1,A,9212,20410,0,21,104,78,8587,498,752,211,336,127,10.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,0.0,17.0,2.0,1.0,0.0,1.0,1.0,3.0
880,PA,42,017,BUCKS COUNTY,49384,01216023,MILFORD TOWNSHIP,T1,A,9214,10183,0,18,88,91,4373,413,252,102,0,18,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
881,PA,42,017,BUCKS COUNTY,81048,01216036,WARRINGTON TOWNSHIP,T1,A,9227,25438,0,21,120,104,10005,479,646,173,464,127,11.0,2.0,1.0,0.0,9.0,0.0,3.0,4.0,1.0,0.0,5.0,3.0,1.0,1.0,3.0,1.0,4.0
882,PA,42,017,BUCKS COUNTY,81144,01216037,WARWICK TOWNSHIP,T1,A,9228,14830,0,18,50,55,5895,536,245,114,187,95,5.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
883,PA,42,017,BUCKS COUNTY,83960,01216038,WEST ROCKHILL TOWNSHIP,T1,A,9229,5390,0,16,32,27,2283,303,45,53,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
884,PA,42,019,BUTLER COUNTY,16920,01216052,CRANBERRY TOWNSHIP,T1,A,10212,32594,0,24,150,79,13135,599,1581,347,118,59,8.0,3.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,3.0,1.0,1.0
885,PA,42,019,BUTLER COUNTY,24248,01214992,EVANS CITY BOROUGH,C5,F,10407,1992,0,11,26,18,799,113,107,48,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
886,PA,42,019,BUTLER COUNTY,27352,01216056,FRANKLIN TOWNSHIP,T1,A,10216,2585,0,11,6,8,961,130,51,32,0,11,3.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
887,PA,42,019,BUTLER COUNTY,37344,01216057,JACKSON TOWNSHIP,T1,A,10217,4852,0,11,56,64,2096,277,150,101,0,11,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
888,PA,42,019,BUTLER COUNTY,15816,01216051,CONNOQUENESSING TOWNSHIP,T1,A,10211,4220,0,11,41,49,1856,305,113,75,28,45,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
889,PA,42,019,BUTLER COUNTY,15480,01216050,CONCORD TOWNSHIP,T1,A,10210,1232,0,11,0,11,522,98,28,17,0,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,0.0,1.0,,
890,PA,42,017,BUCKS COUNTY,86624,01216039,WRIGHTSTOWN TOWNSHIP,T1,A,9230,3251,0,11,16,22,1230,163,48,35,35,21,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
891,PA,42,019,BUTLER COUNTY,10472,01216044,BUTLER TOWNSHIP,T1,A,10101,17143,0,18,110,59,7435,342,642,165,135,88,10.0,3.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0
892,PA,42,019,BUTLER COUNTY,00300,01216040,ADAMS TOWNSHIP,T1,A,10201,14438,0,18,69,69,5257,406,315,145,0,18,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
893,PA,42,019,BUTLER COUNTY,00860,01216041,ALLEGHENY TOWNSHIP,T1,A,10202,554,0,11,4,6,158,45,15,12,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
894,PA,42,019,BUTLER COUNTY,08096,01216042,BRADY TOWNSHIP,T1,A,10203,1037,0,11,17,13,401,100,54,33,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
895,PA,42,019,BUTLER COUNTY,10000,01216043,BUFFALO TOWNSHIP,T1,A,10204,7818,0,16,125,166,3157,426,70,53,0,16,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0
896,PA,42,019,BUTLER COUNTY,10464,01214985,BUTLER CITY,C5,F,10301,13452,0,18,353,123,4263,405,457,178,182,89,16.0,2.0,0.0,0.0,14.0,1.0,2.0,2.0,1.0,0.0,16.0,0.0,3.0,0.0,3.0,1.0,3.0
897,PA,42,019,BUTLER COUNTY,14320,01216049,CLINTON TOWNSHIP,T1,A,10209,2879,0,11,6,10,1315,127,83,50,0,11,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
898,PA,42,019,BUTLER COUNTY,12024,01216045,CENTER TOWNSHIP,T1,A,10205,7828,0,16,42,61,3213,292,245,165,0,16,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
899,PA,42,019,BUTLER COUNTY,13440,01214988,CHICORA BOROUGH,C5,F,10413,913,0,11,5,6,363,105,17,19,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
900,PA,42,017,BUCKS COUNTY,08592,01216011,BRIDGETON TOWNSHIP,T1,A,9203,1222,0,11,0,11,531,117,8,10,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
901,PA,42,019,BUTLER COUNTY,47672,01214997,MARS BOROUGH,C5,F,10412,1310,0,11,44,49,513,130,60,56,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,PA,42,013,BLAIR COUNTY,86144,01215970,WOODBURY TOWNSHIP,T1,A,7215,1883,0,11,48,48,514,73,109,65,0,11,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
903,PA,42,015,BRADFORD COUNTY,03392,01214949,ATHENS BOROUGH,C5,F,8402,3268,0,11,0,11,1397,231,109,79,11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
904,PA,42,015,BRADFORD COUNTY,03400,01215974,ATHENS TOWNSHIP,T1,A,8204,5195,0,16,123,120,1856,270,63,45,12,17,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0,1.0
905,PA,42,015,BRADFORD COUNTY,11160,01214951,CANTON BOROUGH,C5,F,8404,1844,0,11,25,16,488,107,54,60,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
906,PA,42,015,BRADFORD COUNTY,11168,01215977,CANTON TOWNSHIP,T1,A,8207,1928,0,11,29,23,614,145,54,39,0,11,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0
907,PA,42,013,BLAIR COUNTY,71624,01215967,SNYDER TOWNSHIP,T1,A,7212,3361,0,11,11,15,1409,267,212,120,19,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
908,PA,42,013,BLAIR COUNTY,65256,01214945,ROARING SPRING BOROUGH,C5,F,7406,2448,0,11,10,8,1074,210,98,50,14,23,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
909,PA,42,013,BLAIR COUNTY,54024,01214944,NEWRY BOROUGH,C5,F,7405,194,0,11,1,4,91,35,1,4,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
910,PA,42,011,BERKS COUNTY,79328,01215953,UPPER TULPEHOCKEN TOWNSHIP,T1,A,6242,1509,0,11,9,14,546,136,49,28,3,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
911,PA,42,011,BERKS COUNTY,81184,01215955,WASHINGTON TOWNSHIP,T1,A,6243,4391,0,11,0,11,1976,403,23,36,2,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
912,PA,42,011,BERKS COUNTY,83928,01214935,WEST READING BOROUGH,C5,F,6427,4496,0,11,191,119,1573,309,38,37,48,60,30.0,1.0,0.0,0.0,28.0,1.0,3.0,5.0,0.0,0.0,16.0,0.0,1.0,0.0,4.0,0.0,1.0
913,PA,42,011,BERKS COUNTY,86056,01214936,WOMELSDORF BOROUGH,C5,F,6428,2894,0,11,10,15,1242,177,179,126,0,11,,,,,,,,0.0,0.0,0.0,3.0,0.0,2.0,,,0.0,2.0
914,PA,42,011,BERKS COUNTY,86880,01214937,WYOMISSING BOROUGH,C5,F,6429,11026,0,18,72,48,4265,419,335,171,25,32,7.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,10.0,2.0,4.0,0.0,2.0,0.0,6.0
915,PA,42,013,BLAIR COUNTY,02680,01215957,ANTIS TOWNSHIP,T1,A,7202,6477,0,16,90,88,2646,383,179,129,0,16,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
916,PA,42,013,BLAIR COUNTY,06872,01215958,BLAIR TOWNSHIP,T1,A,7203,4750,0,11,54,52,2350,202,109,74,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
917,PA,42,013,BLAIR COUNTY,47872,01214943,MARTINSBURG BOROUGH,C5,F,7404,1774,0,11,27,21,695,147,31,23,8,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
918,PA,42,013,BLAIR COUNTY,20248,01214941,DUNCANSVILLE BOROUGH,C5,F,7402,1137,0,11,18,17,489,93,22,15,11,16,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
919,PA,42,013,BLAIR COUNTY,27600,01215960,FRANKSTOWN TOWNSHIP,T1,A,7205,7404,0,16,4,9,2966,333,306,137,0,16,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
920,PA,42,013,BLAIR COUNTY,27720,01215961,FREEDOM TOWNSHIP,T1,A,7206,3072,0,11,35,40,1410,237,79,76,0,11,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
921,PA,42,013,BLAIR COUNTY,31000,01215962,GREENFIELD TOWNSHIP,T1,A,7207,3835,0,11,75,74,1572,192,118,71,0,11,3.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,,,,0.0,1.0,,
922,PA,42,015,BRADFORD COUNTY,77168,01214959,TOWANDA BOROUGH,C5,F,8412,2808,0,11,84,46,855,156,67,51,10,17,2.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,0.0,1.0,,
923,PA,42,015,BRADFORD COUNTY,77176,01215998,TOWANDA TOWNSHIP,T1,A,8228,1165,0,11,10,11,281,95,51,31,0,11,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
924,PA,42,015,BRADFORD COUNTY,77584,01214960,TROY BOROUGH,C5,F,8413,1408,0,11,92,50,373,67,105,41,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
925,PA,42,015,BRADFORD COUNTY,85544,01216005,WILMOT TOWNSHIP,T1,A,8235,1062,0,11,3,4,328,66,25,12,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
926,PA,42,015,BRADFORD COUNTY,86656,01214961,WYALUSING BOROUGH,C5,F,8414,696,0,11,36,31,210,68,38,34,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
927,PA,42,015,BRADFORD COUNTY,50432,01214953,MONROE BOROUGH,C5,F,8406,577,0,11,6,9,224,61,31,19,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
928,PA,42,015,BRADFORD COUNTY,50440,01215984,MONROE TOWNSHIP,T1,A,8214,1124,0,11,16,17,442,91,29,26,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
929,PA,42,015,BRADFORD COUNTY,55448,01215985,NORTH TOWANDA TOWNSHIP,T1,A,8215,1026,0,11,17,15,232,59,12,9,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,PA,42,015,BRADFORD COUNTY,72592,01214957,SOUTH WAVERLY BOROUGH,C5,F,8410,1074,0,11,14,13,421,100,56,42,0,11,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
931,PA,42,015,BRADFORD COUNTY,64696,01215989,RIDGEBURY TOWNSHIP,T1,A,8219,2103,0,11,6,8,719,158,98,51,8,12,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0
932,PA,42,015,BRADFORD COUNTY,65944,01214955,ROME BOROUGH,C5,F,8408,440,0,11,2,3,101,39,20,15,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
933,PA,42,015,BRADFORD COUNTY,65952,01215990,ROME TOWNSHIP,T1,A,8220,996,0,11,0,11,455,186,40,23,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
934,PA,42,019,BUTLER COUNTY,48688,01216061,MERCER TOWNSHIP,T1,A,10221,1295,0,11,30,26,578,179,25,16,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,PA,42,011,BERKS COUNTY,78280,01215951,UNION TOWNSHIP,T1,A,6240,3852,0,11,29,31,1482,176,63,67,23,35,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,PA,42,025,CARBON COUNTY,39608,01216110,KIDDER TOWNSHIP,T1,A,13204,1429,0,11,0,11,417,155,14,19,0,11,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
937,PA,42,025,CARBON COUNTY,41464,01215046,LANSFORD BOROUGH,C5,F,13405,4110,0,11,13,25,1295,173,79,64,0,11,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,0.0,1.0,,
938,PA,42,025,CARBON COUNTY,42472,01215047,LEHIGHTON BOROUGH,C5,F,13406,5267,0,16,149,115,1513,275,491,230,40,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
939,PA,42,025,CARBON COUNTY,46640,01216114,MAHONING TOWNSHIP,T1,A,13208,4247,0,11,28,46,1653,304,290,267,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
940,PA,42,025,CARBON COUNTY,53088,01215048,NESQUEHONING BOROUGH,C5,F,13412,3291,0,11,0,11,1088,298,152,182,0,11,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
941,PA,42,025,CARBON COUNTY,57696,01215049,PALMERTON BOROUGH,C5,F,13407,5585,0,16,140,99,2182,332,288,131,0,16,5.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0
942,PA,42,025,CARBON COUNTY,58304,01215050,PARRYVILLE BOROUGH,C5,F,13408,446,0,11,0,11,213,89,27,26,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
943,PA,42,025,CARBON COUNTY,58968,01216116,PENN FOREST TOWNSHIP,T1,A,13211,9921,0,16,52,57,3072,357,365,208,28,25,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
944,PA,42,025,CARBON COUNTY,75248,01215051,SUMMIT HILL BOROUGH,C5,F,13409,3117,0,11,0,11,1326,237,102,97,0,11,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
945,PA,42,025,CARBON COUNTY,77160,01216117,TOWAMENSING TOWNSHIP,T1,A,13212,4450,0,11,0,11,2097,299,124,84,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
946,PA,42,025,CARBON COUNTY,81856,01215052,WEATHERLY BOROUGH,C5,F,13410,2503,0,11,8,10,908,156,27,25,14,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
947,PA,42,025,CARBON COUNTY,38200,01215045,JIM THORPE BOROUGH,C5,F,13404,4546,0,11,76,63,1946,300,138,87,0,11,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,0.0,0.0,,
948,PA,42,023,CAMERON COUNTY,23600,01215041,EMPORIUM BOROUGH,C5,F,12402,1934,0,11,68,38,707,95,32,24,4,8,,,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,1.0
949,PA,42,021,CAMBRIA COUNTY,82688,01216099,WEST CARROLL TOWNSHIP,T1,A,11227,1314,0,11,14,11,388,121,15,18,4,5,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
950,PA,42,021,CAMBRIA COUNTY,83584,01215038,WESTMONT BOROUGH,C5,F,11432,4992,0,11,0,11,1655,306,197,125,56,76,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
951,PA,42,021,CAMBRIA COUNTY,84448,01216101,WHITE TOWNSHIP,T1,A,11229,849,0,11,0,11,286,57,17,13,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
952,PA,42,025,CARBON COUNTY,21664,01216108,EAST PENN TOWNSHIP,T1,A,13202,2769,0,11,0,11,872,155,322,208,0,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
953,PA,42,025,CARBON COUNTY,82080,01215053,WEISSPORT BOROUGH,C5,F,13411,494,0,11,10,13,180,69,35,26,0,11,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
954,PA,42,027,CENTRE COUNTY,05256,01215054,BELLEFONTE BOROUGH,C5,F,14401,6181,0,16,305,261,2253,314,427,186,76,79,6.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,2.0
955,PA,42,027,CENTRE COUNTY,05608,01216118,BENNER TOWNSHIP,T1,A,14201,8491,0,16,11,13,1636,246,70,37,5,8,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
956,PA,42,029,CHESTER COUNTY,03656,01215066,AVONDALE BOROUGH,C5,F,15402,1364,0,11,16,25,466,159,110,70,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
957,PA,42,027,CENTRE COUNTY,72832,01216138,SPRING TOWNSHIP,T1,A,14221,8060,0,16,149,196,4480,400,295,151,30,33,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
958,PA,42,027,CENTRE COUNTY,78288,01216140,UNION TOWNSHIP,T1,A,14223,1318,0,11,5,5,608,132,27,17,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
959,PA,42,029,CHESTER COUNTY,06544,01216143,BIRMINGHAM TOWNSHIP,T1,A,15201,4091,0,11,15,18,1519,253,68,55,4,9,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
960,PA,42,029,CHESTER COUNTY,10824,01216144,CALN TOWNSHIP,T1,A,15101,14346,0,18,103,72,5600,571,414,224,181,109,11.0,1.0,0.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,2.0
961,PA,42,029,CHESTER COUNTY,12744,01216145,CHARLESTOWN TOWNSHIP,T1,A,15202,6017,0,16,137,72,1757,304,140,96,63,56,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
962,PA,42,029,CHESTER COUNTY,14712,01215067,COATESVILLE CITY,C5,F,15301,13306,0,18,136,137,4190,464,718,207,306,155,26.0,5.0,0.0,1.0,21.0,0.0,5.0,2.0,0.0,0.0,12.0,0.0,2.0,1.0,5.0,0.0,2.0
963,PA,42,029,CHESTER COUNTY,19752,01215068,DOWNINGTOWN BOROUGH,C5,F,15403,8047,0,16,91,84,3694,364,402,179,102,61,7.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
964,PA,42,029,CHESTER COUNTY,20864,01216147,EAST BRANDYWINE TOWNSHIP,T1,A,15204,9458,0,16,13,22,3138,398,217,130,53,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
965,PA,42,029,CHESTER COUNTY,20920,01216148,EAST CALN TOWNSHIP,T1,A,15205,5345,0,16,0,16,2354,305,135,111,73,79,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
966,PA,42,027,CENTRE COUNTY,66736,01216136,RUSH TOWNSHIP,T1,A,14219,3764,0,11,0,11,1452,243,162,85,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
967,PA,42,027,CENTRE COUNTY,07424,01216119,BOGGS TOWNSHIP,T1,A,14202,2778,0,11,4,9,1310,198,111,53,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
